temps,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99
1.39,6.34458,113.074,10.0799,127.645,35.1337,52.1837,99.2512,52.8968,79.4215,54.1221,47.8287,116.574,16.1003,115.713,32.9857,61.256,2.36354,129.968,36.7515,126.53,22.3841,46.3012,40.4859,73.2241,93.5808,41.9181,39.4772,122.988,23.3151,118.056,7.77798,94.8227,24.0149,83.2074,25.6676,71.0268,66.0506,100.34,6.77167,95.8798,72.8636,131.337,57.8592,68.7644,6.21918,73.0984,94.9848,66.1826,9.01593,134.446,38.2439,80.9127,76.1851,58.3427,20.7092,109.576,14.6765,82.9892,33.2436,76.1137,59.8818,68.8953,41.6375,40.856,57.0028,116.284,15.696,42.5811,39.6888,130.38,58.8595,68.9717,87.6878,46.1872,56.6309,114.449,13.0796,109.835,22.2217,90.1245,37.2516,131.032,49.3935,128.742,45.72,111.303,94.1411,122.378,29.0065,53.5589,25.5351,133.651,82.8557,70.83,90.9844,112.046,65.1399,69.2069,21.2636,45.1309,30.4235,78.4503,51.8828,123.735,8.67331,52.9626,26.4385,136.71,95.0518,133.539,84.1004,91.8895,72.3328,122.991,71.151,119.557,52.4864,127.161,91.4261,118.963,21.0042,83.6492,69.281,41.8597,6.87628,89.0039,40.3634,43.1344,41.7447,107.421,29.4147,75.9025,13.9939,91.6013,17.9142,79.9525,67.3047,137.26,58.3095,102.672,63.9089,136.72,67.2965,116.947,89.177,124.542,65.8421,94.6663,69.4118,89.8049,58.0577,101.293,60.0957,58.6576,2.90615,77.1284,48.8587,114.105,67.5899,76.162,58.4253,47.938,94.5035,92.897,25.7878,117.515,77.0123,138.044,17.862,138.181,57.7296,125.776,57.7316,119.43,29.2168,105.045,42.7764,73.9728,85.2848,116.303,40.7994,105.855,93.8572,48.3702,7.58527,63.4525,28.4699,49.1783,49.0591,60.0717,35.5123,62.8089,45.0758,68.2445,86.541,84.6811,45.3229,131.296,29.2393,42.5624
1.4,6.34458,112.936,10.0799,127.507,35.1337,52.0454,99.2512,52.7585,79.4215,53.9837,47.8287,116.435,16.1003,115.575,32.9857,61.1177,2.36354,129.83,36.7515,126.391,22.3841,46.1629,40.4859,73.0858,93.5808,41.7798,39.4772,122.85,23.3151,117.918,7.77798,94.6844,24.0149,83.0691,25.6676,70.8885,66.0506,100.202,6.77167,95.7415,72.8636,131.198,57.8592,68.6261,6.21918,72.9601,94.9848,66.0443,9.01593,134.307,38.2439,80.7744,76.1851,58.2044,20.7092,109.437,14.6765,82.8509,33.2436,75.9753,59.8818,68.757,41.6375,40.7176,57.0028,116.146,15.696,42.4427,39.6888,130.242,58.8595,68.8334,87.6878,46.0489,56.6309,114.311,13.0796,109.697,22.2217,89.9861,37.2516,130.894,49.3935,128.603,45.72,111.165,94.1411,122.24,29.0065,53.4206,25.5351,133.513,82.8557,70.6917,90.9844,111.908,65.1399,69.0686,21.2636,44.9926,30.4235,78.312,51.8828,123.597,8.67331,52.8242,26.4385,136.572,95.0518,133.401,84.1004,91.7512,72.3328,122.853,71.151,119.418,52.4864,127.023,91.4261,118.825,21.0042,83.5109,69.281,41.7214,6.87628,88.8656,40.3634,42.9961,41.7447,107.283,29.4147,75.7642,13.9939,91.463,17.9142,79.8142,67.3047,137.121,58.3095,102.534,63.9089,136.582,67.2965,116.808,89.177,124.404,65.8421,94.528,69.4118,89.6666,58.0577,101.154,60.0957,58.5193,2.90615,76.9901,48.8587,113.966,67.5899,76.0236,58.4253,47.7996,94.5035,92.7587,25.7878,117.376,77.0123,137.906,17.862,138.042,57.7296,125.637,57.7316,119.292,29.2168,104.907,42.7764,73.8345,85.2848,116.164,40.7994,105.716,93.8572,48.2319,7.58527,63.3142,28.4699,49.0399,49.0591,59.9334,35.5123,62.6706,45.0758,68.1062,86.541,84.5428,45.3229,131.157,29.2393,42.424
1.41,6.34458,112.797,10.0799,127.368,35.1337,51.9061,99.2512,52.6192,79.4215,53.8444,47.8287,116.296,16.1003,115.435,32.9857,60.9784,2.36354,129.691,36.7515,126.252,22.3841,46.0236,40.4859,72.9465,93.5808,41.6405,39.4772,122.711,23.3151,117.779,7.77798,94.5451,24.0149,82.9298,25.6676,70.7492,66.0506,100.063,6.77167,95.6022,72.8636,131.059,57.8592,68.4868,6.21918,72.8208,94.9848,65.905,9.01593,134.168,38.2439,80.6351,76.1851,58.0651,20.7092,109.298,14.6765,82.7116,33.2436,75.836,59.8818,68.6177,41.6375,40.5783,57.0028,116.007,15.696,42.3034,39.6888,130.102,58.8595,68.6941,87.6878,45.9096,56.6309,114.172,13.0796,109.557,22.2217,89.8468,37.2516,130.755,49.3935,128.464,45.72,111.026,94.1411,122.1,29.0065,53.2813,25.5351,133.374,82.8557,70.5524,90.9844,111.768,65.1399,68.9293,21.2636,44.8533,30.4235,78.1727,51.8828,123.458,8.67331,52.6849,26.4385,136.432,95.0518,133.261,84.1004,91.6119,72.3328,122.713,71.151,119.279,52.4864,126.884,91.4261,118.685,21.0042,83.3716,69.281,41.5821,6.87628,88.7263,40.3634,42.8568,41.7447,107.143,29.4147,75.6249,13.9939,91.3237,17.9142,79.6749,67.3047,136.982,58.3095,102.394,63.9089,136.442,67.2965,116.669,89.177,124.265,65.8421,94.3887,69.4118,89.5273,58.0577,101.015,60.0957,58.38,2.90615,76.8508,48.8587,113.827,67.5899,75.8843,58.4253,47.6603,94.5035,92.6194,25.7878,117.237,77.0123,137.767,17.862,137.903,57.7296,125.498,57.7316,119.152,29.2168,104.767,42.7764,73.6952,85.2848,116.025,40.7994,105.577,93.8572,48.0926,7.58527,63.1748,28.4699,48.9006,49.0591,59.7941,35.5123,62.5313,45.0758,67.9669,86.541,84.4035,45.3229,131.018,29.2393,42.2847
1.42,6.34458,112.656,10.0799,127.228,35.1337,51.7658,99.2512,52.4789,79.4215,53.7042,47.8287,116.156,16.1003,115.295,32.9857,60.8381,2.36354,129.55,36.7515,126.112,22.3841,45.8833,40.4859,72.8062,93.5808,41.5002,39.4772,122.57,23.3151,117.638,7.77798,94.4048,24.0149,82.7895,25.6676,70.6089,66.0506,99.9223,6.77167,95.4619,72.8636,130.919,57.8592,68.3465,6.21918,72.6805,94.9848,65.7647,9.01593,134.028,38.2439,80.4948,76.1851,57.9248,20.7092,109.158,14.6765,82.5713,33.2436,75.6957,59.8818,68.4774,41.6375,40.438,57.0028,115.866,15.696,42.1632,39.6888,129.962,58.8595,68.5538,87.6878,45.7693,56.6309,114.031,13.0796,109.417,22.2217,89.7066,37.2516,130.614,49.3935,128.324,45.72,110.886,94.1411,121.96,29.0065,53.141,25.5351,133.233,82.8557,70.4121,90.9844,111.628,65.1399,68.789,21.2636,44.713,30.4235,78.0324,51.8828,123.317,8.67331,52.5447,26.4385,136.292,95.0518,133.121,84.1004,91.4716,72.3328,122.573,71.151,119.139,52.4864,126.743,91.4261,118.545,21.0042,83.2313,69.281,41.4418,6.87628,88.586,40.3634,42.7165,41.7447,107.003,29.4147,75.4846,13.9939,91.1834,17.9142,79.5346,67.3047,136.842,58.3095,102.254,63.9089,136.302,67.2965,116.529,89.177,124.124,65.8421,94.2484,69.4118,89.387,58.0577,100.875,60.0957,58.2397,2.90615,76.7105,48.8587,113.687,67.5899,75.7441,58.4253,47.5201,94.5035,92.4791,25.7878,117.097,77.0123,137.626,17.862,137.763,57.7296,125.358,57.7316,119.012,29.2168,104.627,42.7764,73.5549,85.2848,115.885,40.7994,105.437,93.8572,47.9523,7.58527,63.0346,28.4699,48.7603,49.0591,59.6538,35.5123,62.391,45.0758,67.8266,86.541,84.2632,45.3229,130.878,29.2393,42.1445
1.43,6.34458,112.515,10.0799,127.086,35.1337,51.6246,99.2512,52.3377,79.4215,53.5629,47.8287,116.015,16.1003,115.154,32.9857,60.6968,2.36354,129.409,36.7515,125.97,22.3841,45.742,40.4859,72.665,93.5808,41.3589,39.4772,122.429,23.3151,117.497,7.77798,94.2635,24.0149,82.6482,25.6676,70.4677,66.0506,99.7811,6.77167,95.3206,72.8636,130.778,57.8592,68.2053,6.21918,72.5392,94.9848,65.6235,9.01593,133.886,38.2439,80.3535,76.1851,57.7835,20.7092,109.016,14.6765,82.43,33.2436,75.5545,59.8818,68.3361,41.6375,40.2968,57.0028,115.725,15.696,42.0219,39.6888,129.821,58.8595,68.4125,87.6878,45.628,56.6309,113.89,13.0796,109.276,22.2217,89.5653,37.2516,130.473,49.3935,128.182,45.72,110.744,94.1411,121.819,29.0065,52.9997,25.5351,133.092,82.8557,70.2708,90.9844,111.487,65.1399,68.6477,21.2636,44.5717,30.4235,77.8911,51.8828,123.176,8.67331,52.4034,26.4385,136.151,95.0518,132.98,84.1004,91.3304,72.3328,122.432,71.151,118.997,52.4864,126.602,91.4261,118.404,21.0042,83.0901,69.281,41.3005,6.87628,88.4447,40.3634,42.5752,41.7447,106.862,29.4147,75.3433,13.9939,91.0422,17.9142,79.3933,67.3047,136.7,58.3095,102.113,63.9089,136.161,67.2965,116.387,89.177,123.983,65.8421,94.1072,69.4118,89.2458,58.0577,100.734,60.0957,58.0984,2.90615,76.5692,48.8587,113.545,67.5899,75.6028,58.4253,47.3788,94.5035,92.3379,25.7878,116.956,77.0123,137.485,17.862,137.621,57.7296,125.216,57.7316,118.871,29.2168,104.486,42.7764,73.4136,85.2848,115.744,40.7994,105.296,93.8572,47.811,7.58527,62.8933,28.4699,48.6191,49.0591,59.5126,35.5123,62.2497,45.0758,67.6853,86.541,84.1219,45.3229,130.737,29.2393,42.0032
1.44,6.34458,112.373,10.0799,126.944,35.1337,51.4823,99.2512,52.1954,79.4215,53.4207,47.8287,115.872,16.1003,115.012,32.9857,60.5546,2.36354,129.267,36.7515,125.828,22.3841,45.5998,40.4859,72.5227,93.5808,41.2167,39.4772,122.287,23.3151,117.355,7.77798,94.1213,24.0149,82.506,25.6676,70.3254,66.0506,99.6388,6.77167,95.1784,72.8636,130.635,57.8592,68.063,6.21918,72.397,94.9848,65.4812,9.01593,133.744,38.2439,80.2113,76.1851,57.6413,20.7092,108.874,14.6765,82.2878,33.2436,75.4122,59.8818,68.1939,41.6375,40.1545,57.0028,115.583,15.696,41.8796,39.6888,129.679,58.8595,68.2703,87.6878,45.4858,56.6309,113.748,13.0796,109.134,22.2217,89.423,37.2516,130.331,49.3935,128.04,45.72,110.602,94.1411,121.677,29.0065,52.8575,25.5351,132.95,82.8557,70.1286,90.9844,111.344,65.1399,68.5055,21.2636,44.4295,30.4235,77.7489,51.8828,123.034,8.67331,52.2611,26.4385,136.008,95.0518,132.838,84.1004,91.1881,72.3328,122.289,71.151,118.855,52.4864,126.46,91.4261,118.261,21.0042,82.9478,69.281,41.1583,6.87628,88.3025,40.3634,42.433,41.7447,106.72,29.4147,75.2011,13.9939,90.8999,17.9142,79.2511,67.3047,136.558,58.3095,101.971,63.9089,136.019,67.2965,116.245,89.177,123.841,65.8421,93.9649,69.4118,89.1035,58.0577,100.591,60.0957,57.9562,2.90615,76.427,48.8587,113.403,67.5899,75.4606,58.4253,47.2366,94.5035,92.1956,25.7878,116.813,77.0123,137.343,17.862,137.479,57.7296,125.074,57.7316,118.729,29.2168,104.343,42.7764,73.2714,85.2848,115.601,40.7994,105.153,93.8572,47.6688,7.58527,62.7511,28.4699,48.4768,49.0591,59.3703,35.5123,62.1075,45.0758,67.5431,86.541,83.9797,45.3229,130.594,29.2393,41.8609
1.45,6.34458,112.23,10.0799,126.801,35.1337,51.3391,99.2512,52.0522,79.4215,53.2774,47.8287,115.729,16.1003,114.868,32.9857,60.4113,2.36354,129.124,36.7515,125.685,22.3841,45.4566,40.4859,72.3795,93.5808,41.0735,39.4772,122.144,23.3151,117.212,7.77798,93.978,24.0149,82.3627,25.6676,70.1822,66.0506,99.4956,6.77167,95.0352,72.8636,130.492,57.8592,67.9198,6.21918,72.2538,94.9848,65.338,9.01593,133.601,38.2439,80.068,76.1851,57.498,20.7092,108.731,14.6765,82.1445,33.2436,75.269,59.8818,68.0507,41.6375,40.0113,57.0028,115.44,15.696,41.7364,39.6888,129.535,58.8595,68.1271,87.6878,45.3426,56.6309,113.605,13.0796,108.99,22.2217,89.2798,37.2516,130.188,49.3935,127.897,45.72,110.459,94.1411,121.533,29.0065,52.7143,25.5351,132.807,82.8557,69.9854,90.9844,111.201,65.1399,68.3623,21.2636,44.2862,30.4235,77.6057,51.8828,122.891,8.67331,52.1179,26.4385,135.865,95.0518,132.694,84.1004,91.0449,72.3328,122.146,71.151,118.712,52.4864,126.317,91.4261,118.118,21.0042,82.8046,69.281,41.0151,6.87628,88.1593,40.3634,42.2898,41.7447,106.576,29.4147,75.0579,13.9939,90.7567,17.9142,79.1079,67.3047,136.415,58.3095,101.827,63.9089,135.875,67.2965,116.102,89.177,123.698,65.8421,93.8217,69.4118,88.9603,58.0577,100.448,60.0957,57.8129,2.90615,76.2838,48.8587,113.26,67.5899,75.3173,58.4253,47.0933,94.5035,92.0524,25.7878,116.67,77.0123,137.199,17.862,137.336,57.7296,124.931,57.7316,118.585,29.2168,104.2,42.7764,73.1282,85.2848,115.458,40.7994,105.01,93.8572,47.5255,7.58527,62.6078,28.4699,48.3336,49.0591,59.2271,35.5123,61.9642,45.0758,67.3999,86.541,83.8364,45.3229,130.451,29.2393,41.7177
1.46,6.34458,112.085,10.0799,126.657,35.1337,51.1949,99.2512,51.908,79.4215,53.1332,47.8287,115.585,16.1003,114.724,32.9857,60.2671,2.36354,128.979,36.7515,125.541,22.3841,45.3124,40.4859,72.2353,93.5808,40.9293,39.4772,121.999,23.3151,117.068,7.77798,93.8338,24.0149,82.2185,25.6676,70.038,66.0506,99.3514,6.77167,94.8909,72.8636,130.348,57.8592,67.7756,6.21918,72.1096,94.9848,65.1938,9.01593,133.457,38.2439,79.9238,76.1851,57.3538,20.7092,108.587,14.6765,82.0003,33.2436,75.1248,59.8818,67.9065,41.6375,39.8671,57.0028,115.295,15.696,41.5922,39.6888,129.391,58.8595,67.9829,87.6878,45.1984,56.6309,113.46,13.0796,108.846,22.2217,89.1356,37.2516,130.043,49.3935,127.753,45.72,110.315,94.1411,121.389,29.0065,52.5701,25.5351,132.662,82.8557,69.8412,90.9844,111.057,65.1399,68.2181,21.2636,44.142,30.4235,77.4615,51.8828,122.746,8.67331,51.9737,26.4385,135.721,95.0518,132.55,84.1004,90.9007,72.3328,122.002,71.151,118.568,52.4864,126.173,91.4261,117.974,21.0042,82.6604,69.281,40.8708,6.87628,88.015,40.3634,42.1456,41.7447,106.432,29.4147,74.9136,13.9939,90.6125,17.9142,78.9637,67.3047,136.271,58.3095,101.683,63.9089,135.731,67.2965,115.958,89.177,123.554,65.8421,93.6775,69.4118,88.8161,58.0577,100.304,60.0957,57.6687,2.90615,76.1396,48.8587,113.116,67.5899,75.1731,58.4253,46.9491,94.5035,91.9082,25.7878,116.526,77.0123,137.055,17.862,137.192,57.7296,124.787,57.7316,118.441,29.2168,104.056,42.7764,72.984,85.2848,115.314,40.7994,104.866,93.8572,47.3813,7.58527,62.4636,28.4699,48.1894,49.0591,59.0829,35.5123,61.82,45.0758,67.2557,86.541,83.6922,45.3229,130.307,29.2393,41.5735
1.47,6.34458,111.94,10.0799,126.511,35.1337,51.0497,99.2512,51.7628,79.4215,52.988,47.8287,115.44,16.1003,114.579,32.9857,60.1219,2.36354,128.834,36.7515,125.396,22.3841,45.1672,40.4859,72.0901,93.5808,40.7841,39.4772,121.854,23.3151,116.922,7.77798,93.6886,24.0149,82.0733,25.6676,69.8928,66.0506,99.2062,6.77167,94.7458,72.8636,130.203,57.8592,67.6304,6.21918,71.9644,94.9848,65.0486,9.01593,133.311,38.2439,79.7786,76.1851,57.2086,20.7092,108.442,14.6765,81.8552,33.2436,74.9796,59.8818,67.7613,41.6375,39.7219,57.0028,115.15,15.696,41.447,39.6888,129.246,58.8595,67.8377,87.6878,45.0532,56.6309,113.315,13.0796,108.701,22.2217,88.9904,37.2516,129.898,49.3935,127.607,45.72,110.169,94.1411,121.244,29.0065,52.4249,25.5351,132.517,82.8557,69.696,90.9844,110.912,65.1399,68.0729,21.2636,43.9968,30.4235,77.3163,51.8828,122.601,8.67331,51.8285,26.4385,135.576,95.0518,132.405,84.1004,90.7555,72.3328,121.857,71.151,118.423,52.4864,126.027,91.4261,117.829,21.0042,82.5152,69.281,40.7257,6.87628,87.8699,40.3634,42.0004,41.7447,106.287,29.4147,74.7685,13.9939,90.4673,17.9142,78.8185,67.3047,136.126,58.3095,101.538,63.9089,135.586,67.2965,115.812,89.177,123.408,65.8421,93.5323,69.4118,88.6709,58.0577,100.159,60.0957,57.5235,2.90615,75.9944,48.8587,112.971,67.5899,75.0279,58.4253,46.8039,94.5035,91.763,25.7878,116.381,77.0123,136.91,17.862,137.047,57.7296,124.642,57.7316,118.296,29.2168,103.911,42.7764,72.8388,85.2848,115.169,40.7994,104.721,93.8572,47.2362,7.58527,62.3184,28.4699,48.0442,49.0591,58.9377,35.5123,61.6748,45.0758,67.1105,86.541,83.547,45.3229,130.162,29.2393,41.4283
1.48,6.34458,111.794,10.0799,126.365,35.1337,50.9035,99.2512,51.6166,79.4215,52.8419,47.8287,115.293,16.1003,114.433,32.9857,59.9758,2.36354,128.688,36.7515,125.249,22.3841,45.021,40.4859,71.9439,93.5808,40.6379,39.4772,121.708,23.3151,116.776,7.77798,93.5425,24.0149,81.9272,25.6676,69.7466,66.0506,99.06,6.77167,94.5996,72.8636,130.057,57.8592,67.4842,6.21918,71.8182,94.9848,64.9024,9.01593,133.165,38.2439,79.6325,76.1851,57.0625,20.7092,108.295,14.6765,81.709,33.2436,74.8334,59.8818,67.6151,41.6375,39.5757,57.0028,115.004,15.696,41.3009,39.6888,129.1,58.8595,67.6915,87.6878,44.907,56.6309,113.169,13.0796,108.555,22.2217,88.8443,37.2516,129.752,49.3935,127.461,45.72,110.023,94.1411,121.098,29.0065,52.2787,25.5351,132.371,82.8557,69.5498,90.9844,110.766,65.1399,67.9267,21.2636,43.8507,30.4235,77.1701,51.8828,122.455,8.67331,51.6824,26.4385,135.43,95.0518,132.259,84.1004,90.6093,72.3328,121.711,71.151,118.276,52.4864,125.881,91.4261,117.683,21.0042,82.369,69.281,40.5795,6.87628,87.7237,40.3634,41.8542,41.7447,106.141,29.4147,74.6223,13.9939,90.3211,17.9142,78.6723,67.3047,135.979,58.3095,101.392,63.9089,135.44,67.2965,115.666,89.177,123.262,65.8421,93.3861,69.4118,88.5247,58.0577,100.013,60.0957,57.3774,2.90615,75.8482,48.8587,112.824,67.5899,74.8818,58.4253,46.6578,94.5035,91.6168,25.7878,116.235,77.0123,136.764,17.862,136.9,57.7296,124.495,57.7316,118.15,29.2168,103.765,42.7764,72.6926,85.2848,115.023,40.7994,104.574,93.8572,47.09,7.58527,62.1723,28.4699,47.898,49.0591,58.7915,35.5123,61.5287,45.0758,66.9643,86.541,83.4009,45.3229,130.016,29.2393,41.2822
1.49,6.34458,111.647,10.0799,126.218,35.1337,50.7564,99.2512,51.4695,79.4215,52.6947,47.8287,115.146,16.1003,114.286,32.9857,59.8286,2.36354,128.541,36.7515,125.102,22.3841,44.8739,40.4859,71.7968,93.5808,40.4907,39.4772,121.561,23.3151,116.629,7.77798,93.3953,24.0149,81.78,25.6676,69.5995,66.0506,98.9129,6.77167,94.4524,72.8636,129.909,57.8592,67.3371,6.21918,71.671,94.9848,64.7553,9.01593,133.018,38.2439,79.4853,76.1851,56.9153,20.7092,108.148,14.6765,81.5618,33.2436,74.6863,59.8818,67.4679,41.6375,39.4286,57.0028,114.857,15.696,41.1537,39.6888,128.953,58.8595,67.5443,87.6878,44.7599,56.6309,113.022,13.0796,108.408,22.2217,88.6971,37.2516,129.605,49.3935,127.314,45.72,109.876,94.1411,120.951,29.0065,52.1315,25.5351,132.224,82.8557,69.4027,90.9844,110.619,65.1399,67.7796,21.2636,43.7035,30.4235,77.023,51.8828,122.308,8.67331,51.5352,26.4385,135.283,95.0518,132.112,84.1004,90.4622,72.3328,121.564,71.151,118.129,52.4864,125.734,91.4261,117.536,21.0042,82.2219,69.281,40.4323,6.87628,87.5765,40.3634,41.707,41.7447,105.994,29.4147,74.4751,13.9939,90.174,17.9142,78.5252,67.3047,135.832,58.3095,101.245,63.9089,135.293,67.2965,115.519,89.177,123.115,65.8421,93.239,69.4118,88.3776,58.0577,99.8654,60.0957,57.2302,2.90615,75.7011,48.8587,112.677,67.5899,74.7346,58.4253,46.5106,94.5035,91.4697,25.7878,116.087,77.0123,136.617,17.862,136.753,57.7296,124.348,57.7316,118.003,29.2168,103.617,42.7764,72.5455,85.2848,114.875,40.7994,104.427,93.8572,46.9428,7.58527,62.0251,28.4699,47.7509,49.0591,58.6444,35.5123,61.3815,45.0758,66.8172,86.541,83.2537,45.3229,129.868,29.2393,41.135
1.5,6.34458,111.499,10.0799,126.07,35.1337,50.6083,99.2512,51.3213,79.4215,52.5466,47.8287,114.998,16.1003,114.137,32.9857,59.6805,2.36354,128.393,36.7515,124.954,22.3841,44.7257,40.4859,71.6487,93.5808,40.3426,39.4772,121.413,23.3151,116.481,7.77798,93.2472,24.0149,81.6319,25.6676,69.4514,66.0506,98.7647,6.77167,94.3043,72.8636,129.761,57.8592,67.189,6.21918,71.5229,94.9848,64.6072,9.01593,132.87,38.2439,79.3372,76.1851,56.7672,20.7092,108,14.6765,81.4137,33.2436,74.5382,59.8818,67.3198,41.6375,39.2805,57.0028,114.709,15.696,41.0056,39.6888,128.805,58.8595,67.3962,87.6878,44.6117,56.6309,112.874,13.0796,108.259,22.2217,88.549,37.2516,129.457,49.3935,127.166,45.72,109.728,94.1411,120.803,29.0065,51.9834,25.5351,132.076,82.8557,69.2545,90.9844,110.47,65.1399,67.6314,21.2636,43.5554,30.4235,76.8748,51.8828,122.16,8.67331,51.3871,26.4385,135.134,95.0518,131.964,84.1004,90.314,72.3328,121.415,71.151,117.981,52.4864,125.586,91.4261,117.387,21.0042,82.0737,69.281,40.2842,6.87628,87.4284,40.3634,41.5589,41.7447,105.846,29.4147,74.327,13.9939,90.0258,17.9142,78.377,67.3047,135.684,58.3095,101.097,63.9089,135.144,67.2965,115.371,89.177,122.967,65.8421,93.0908,69.4118,88.2295,58.0577,99.7173,60.0957,57.0821,2.90615,75.5529,48.8587,112.529,67.5899,74.5865,58.4253,46.3625,94.5035,91.3215,25.7878,115.939,77.0123,136.469,17.862,136.605,57.7296,124.2,57.7316,117.855,29.2168,103.469,42.7764,72.3973,85.2848,114.727,40.7994,104.279,93.8572,46.7947,7.58527,61.877,28.4699,47.6028,49.0591,58.4963,35.5123,61.2334,45.0758,66.669,86.541,83.1056,45.3229,129.72,29.2393,40.9869
1.51,6.34458,111.35,10.0799,125.921,35.1337,50.4592,99.2512,51.1722,79.4215,52.3975,47.8287,114.849,16.1003,113.988,32.9857,59.5314,2.36354,128.244,36.7515,124.805,22.3841,44.5766,40.4859,71.4996,93.5808,40.1935,39.4772,121.264,23.3151,116.332,7.77798,93.0981,24.0149,81.4828,25.6676,69.3022,66.0506,98.6156,6.77167,94.1552,72.8636,129.612,57.8592,67.0398,6.21918,71.3738,94.9848,64.458,9.01593,132.721,38.2439,79.1881,76.1851,56.6181,20.7092,107.851,14.6765,81.2646,33.2436,74.3891,59.8818,67.1707,41.6375,39.1314,57.0028,114.56,15.696,40.8565,39.6888,128.656,58.8595,67.2471,87.6878,44.4626,56.6309,112.725,13.0796,108.11,22.2217,88.3999,37.2516,129.308,49.3935,127.017,45.72,109.579,94.1411,120.653,29.0065,51.8343,25.5351,131.927,82.8557,69.1054,90.9844,110.321,65.1399,67.4823,21.2636,43.4063,30.4235,76.7257,51.8828,122.011,8.67331,51.238,26.4385,134.985,95.0518,131.814,84.1004,90.1649,72.3328,121.266,71.151,117.832,52.4864,125.437,91.4261,117.238,21.0042,81.9246,69.281,40.1351,6.87628,87.2793,40.3634,41.4098,41.7447,105.696,29.4147,74.1779,13.9939,89.8767,17.9142,78.2279,67.3047,135.535,58.3095,100.947,63.9089,134.995,67.2965,115.222,89.177,122.818,65.8421,92.9417,69.4118,88.0803,58.0577,99.5681,60.0957,56.933,2.90615,75.4038,48.8587,112.38,67.5899,74.4374,58.4253,46.2134,94.5035,91.1724,25.7878,115.79,77.0123,136.32,17.862,136.456,57.7296,124.051,57.7316,117.706,29.2168,103.32,42.7764,72.2482,85.2848,114.578,40.7994,104.13,93.8572,46.6456,7.58527,61.7279,28.4699,47.4537,49.0591,58.3471,35.5123,61.0843,45.0758,66.5199,86.541,82.9565,45.3229,129.571,29.2393,40.8378
1.52,6.34458,111.199,10.0799,125.771,35.1337,50.3091,99.2512,51.0221,79.4215,52.2474,47.8287,114.699,16.1003,113.838,32.9857,59.3813,2.36354,128.093,36.7515,124.655,22.3841,44.4265,40.4859,71.3495,93.5808,40.0434,39.4772,121.114,23.3151,116.182,7.77798,92.948,24.0149,81.3327,25.6676,69.1522,66.0506,98.4655,6.77167,94.0051,72.8636,129.462,57.8592,66.8897,6.21918,71.2237,94.9848,64.308,9.01593,132.571,38.2439,79.038,76.1851,56.468,20.7092,107.701,14.6765,81.1145,33.2436,74.239,59.8818,67.0206,41.6375,38.9813,57.0028,114.41,15.696,40.7064,39.6888,128.505,58.8595,67.097,87.6878,44.3125,56.6309,112.575,13.0796,107.96,22.2217,88.2498,37.2516,129.157,49.3935,126.867,45.72,109.429,94.1411,120.503,29.0065,51.6842,25.5351,131.777,82.8557,68.9553,90.9844,110.171,65.1399,67.3322,21.2636,43.2562,30.4235,76.5756,51.8828,121.86,8.67331,51.0879,26.4385,134.835,95.0518,131.664,84.1004,90.0148,72.3328,121.116,71.151,117.682,52.4864,125.287,91.4261,117.088,21.0042,81.7745,69.281,39.985,6.87628,87.1292,40.3634,41.2597,41.7447,105.546,29.4147,74.0278,13.9939,89.7266,17.9142,78.0778,67.3047,135.385,58.3095,100.797,63.9089,134.845,67.2965,115.072,89.177,122.668,65.8421,92.7916,69.4118,87.9302,58.0577,99.418,60.0957,56.7829,2.90615,75.2537,48.8587,112.23,67.5899,74.2873,58.4253,46.0633,94.5035,91.0223,25.7878,115.64,77.0123,136.169,17.862,136.306,57.7296,123.901,57.7316,117.555,29.2168,103.17,42.7764,72.0981,85.2848,114.428,40.7994,103.98,93.8572,46.4955,7.58527,61.5778,28.4699,47.3036,49.0591,58.1971,35.5123,60.9342,45.0758,66.3698,86.541,82.8064,45.3229,129.421,29.2393,40.6877
